sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,Quantity,available_rent_bikes,latitude,longitude,available_return_bikes
500104002,YouBike2.0_通河東街大南路口,士林區,2025-12-08 18:38:16,通河東街1段192號(旁),Shilin Dist,YouBike2.0_Tonghe E. St. & Danan Rd. Intersection,No. 192， Sec.1， Tonghe E. St. (Side),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:38:16,2025-12-08,15,3,25.08914,121.51542,11
500104003,YouBike2.0_福港街停車場,士林區,2025-12-08 18:30:03,華齡街175號(旁),Shilin Dist,YouBike2.0_Fugang St. Parking Lot,No. 175， Hualing St. (Side),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,38,4,25.08695,121.51901,34
500104004,YouBike2.0_百齡國小,士林區,2025-12-08 18:50:05,前港街104號(對面),Shilin Dist,YouBike2.0_Bailing Elementary School,No. 104， Qiangang St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,50,45,25.08521,121.51918,5
500104005,YouBike2.0_雨聲街165巷口,士林區,2025-12-08 18:52:15,雨聲街/雨聲街165巷(西北側),Shilin Dist,YouBike2.0_Ln. 165， Yusheng St. Intersection,Ln. 165， Yusheng St. Intersection (Northwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:52:15,2025-12-08,24,0,25.10277,121.53357,24
500104006,YouBike2.0_天和公園,士林區,2025-12-08 18:50:05,中山北路七段14巷(公園西側),Shilin Dist,YouBike2.0_Tianhe Park,No.30， Ln.69， Tianmu E. Rd. (Front),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,16,13,25.12011,121.53357,1
500104007,YouBike2.0_中山天母路口,士林區,2025-12-08 18:23:16,天母西路3-55號前人行道,Shilin Dist,YouBike2.0_Zhongshan & Tianmu Rd. Intersection,No. 3-55， Tianmu W. Rd. (Front),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:23:16,2025-12-08,29,26,25.11856,121.52964,0
500104008,YouBike2.0_天母運動公園,士林區,2025-12-08 18:17:18,忠誠路二段/忠誠路二段207巷(東南側),Shilin Dist,YouBike2.0_Tianmu Sports Park,Ln. 207， Sec.2， Zhongcheng Rd. (Southeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:17:18,2025-12-08,62,5,25.11633,121.53414,55
500104009,YouBike2.0_臺北市立大學(天母校區),士林區,2025-12-08 18:58:16,士東路276號至280號對面人行道,Shilin Dist,YouBike2.0_University of Taipei (Tianmu Campus),No. 276-280， Shidong Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:58:16,2025-12-08,48,0,25.11356,121.53718,46
500104010,YouBike2.0_忠誠路二段53巷,士林區,2025-12-08 18:27:28,忠誠路2段53巷7號(對面),Shilin Dist,YouBike2.0_Ln. 53， Sec. 2， Zhongcheng Rd.,No.7， Ln. 53， Sec. 2， Zhongcheng Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:27:28,2025-12-08,37,33,25.11127,121.53244,1
500104012,YouBike2.0_天母棒球場,士林區,2025-12-08 15:10:04,忠誠路二段122號(對面),Shilin Dist,YouBike2.0_Taipei Tianmu Baseball Stadium,No. 122， Sec. 2， Zhongcheng Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:10:04,2025-12-08,26,16,25.11341,121.53195,10
500104013,YouBike2.0_天母北天玉街口,士林區,2025-12-08 16:50:02,天母北路33號(前),Shilin Dist,YouBike2.0_Tianmu N. Rd. & Tianyu St. Intersection,No. 33， Tianmu N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:50:02,2025-12-08,22,3,25.12011,121.52652,16
500104014,YouBike2.0_蘭興公園,士林區,2025-12-08 17:50:04,中山北路六段/士東路(西北側),Shilin Dist,YouBike2.0_Lanxing Park,Sec. 6， Zhongshan N. Rd. & Shidong Rd. Intersection (Northwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,61,2,25.11184,121.52589,59
500104015,YouBike2.0_明勝公園,士林區,2025-12-08 18:03:16,承德路4段6巷71號(對面),Shilin Dist,YouBike2.0_Mingsheng Park,No. 71， Ln. 6， Sec.4， Chengde Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:03:16,2025-12-08,14,4,25.08009,121.51895,10
500104016,YouBike2.0_劍潭海外青年活動中心,士林區,2025-12-08 18:40:03,中山北路4段/通河街口,Shilin Dist,YouBike2.0_Chientan Youth Activity Center,Sec. 4， Zhongshan N. Rd. & Tonghe St. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,23,3,25.07994,121.52426,19
500104018,YouBike2.0_忠誠路一段173巷口,士林區,2025-12-08 18:39:15,忠誠路一段177號(前),Shilin Dist,YouBike2.0_No. 173， Sec. 1， Zhongcheng Rd. Intersection,No. 177， Sec. 1， Zhongcheng Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:39:15,2025-12-08,11,3,25.10813,121.5304,8
500104019,YouBike2.0_雨農國小,士林區,2025-12-08 18:40:03,忠義街6號對側,Shilin Dist,YouBike2.0_Yunong Elementary School,No. 127， Sec. 1， Zhongcheng Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,21,7,25.1054,121.5295,14
500104020,YouBike2.0_忠誠公園,士林區,2025-12-08 17:50:04,忠誠路一段18號(對面),Shilin Dist,YouBike2.0_Zhongcheng Park,No. 18， Sec. 1， Zhongcheng Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,25,10,25.10399,121.52593,14
500104021,YouBike2.0_芝山抽水站,士林區,2025-12-08 18:55:20,至誠路二段47-49號(前),Shilin Dist,YouBike2.0_Zhishan Pumping Plant,No. 47， Sec. 2， Zhicheng Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:55:20,2025-12-08,41,18,25.10155,121.52832,23
500104022,YouBike2.0_至誠路一段305巷口,士林區,2025-12-08 18:42:17,至誠路一段303號(對面),Shilin Dist,YouBike2.0_Ln. 305， Sec. 1， Zhicheng Rd. Intersection,No. 303， Sec. 1， Zhicheng Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:42:17,2025-12-08,21,21,25.10186,121.53083,0
500104023,YouBike2.0_華齡公園,士林區,2025-12-08 18:44:14,劍潭路76號(對面),Shilin Dist,YouBike2.0_Hualing Park,No. 76， Jiantan Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:44:14,2025-12-08,32,5,25.08302,121.52069,27
500104024,YouBike2.0_前港公園(福德宮),士林區,2025-12-08 18:53:17,後港街134巷/後港街口,Shilin Dist,YouBike2.0_Qiangang Park(Fude Temple),Ln. 134， Hougang/Hougang St. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:53:17,2025-12-08,18,3,25.08671,121.52096,15
500104025,YouBike2.0_華齡街185巷口,士林區,2025-12-08 18:28:16,華齡街188號(前),Shilin Dist,YouBike2.0_Ln. 185， Hualing St.,No. 188， Hualing St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:28:16,2025-12-08,12,1,25.08828,121.51985,9
500104026,YouBike2.0_前港公園(前港街),士林區,2025-12-08 18:52:15,前港街48號(對面),Shilin Dist,YouBike2.0_Qiangang Park (Qiangang St),No. 48， Qiangang St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:52:15,2025-12-08,27,1,25.0848,121.52125,26
500104027,YouBike2.0_百齡高中,士林區,2025-12-08 18:50:05,承德路四段179巷/承德路4段口,Shilin Dist,YouBike2.0_Bailing High School,Ln. 179， Sec. 4， Chengde Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,27,7,25.08736,121.52272,20
500104028,YouBike2.0_捷運芝山站(2號出口),士林區,2025-12-08 18:40:03,福華路151號(對面),Shilin Dist,YouBike2.0_MRT Zhishan Station,No. 151， Fuhua Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,50,17,25.10364,121.52219,33
500104029,YouBike2.0_臺灣戲曲中心,士林區,2025-12-08 14:42:01,文林路751號(南側),Shilin Dist,YouBike2.0_Taiwan Traditional Theatre Center,No. 751， Wenlin Rd. (South),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:42:01,2025-12-08,25,14,25.10208,121.51979,10
500104030,YouBike2.0_捷運劍潭站(2號出口),士林區,2025-12-08 16:10:02,基河路18號(對面),Shilin Dist,YouBike2.0_MRT Jianta Station,No.18， Jihe Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:10:02,2025-12-08,49,35,25.08388,121.52535,14
500104031,YouBike2.0_劍潭基河路口,士林區,2025-12-08 18:50:05,劍潭路基河路口(捷運站橋下空間),Shilin Dist,YouBike2.0_Jiantan Rd & Jihe Rd Intersection,Jiantan Rd. & Jihe Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,66,28,25.08403,121.5249,25
500104032,YouBike2.0_志成公園,士林區,2025-12-08 18:30:03,雨農路7巷口,Shilin Dist,YouBike2.0_Zhicheng Park,Jhongjheng Rd & Yunong Rd. Intersection (Northwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,23,10,25.09716,121.53214,13
500104033,YouBike2.0_福林國小,士林區,2025-12-08 18:56:15,福志路50號(對面),Shilin Dist,YouBike2.0_Fu-Lin Elementary School,No. 50， Fuzhi Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:56:15,2025-12-08,14,13,25.09896,121.53025,1
500104034,YouBike2.0_中山中正路口,士林區,2025-12-08 15:40:05,中山北路五段609號(前),Shilin Dist,YouBike2.0_Sec. 5， Jhongshan N. Rd & Jhongjheng Rd Intersection,No. 609， Sec. 5， Jhongshan N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:40:05,2025-12-08,19,8,25.09651,121.52753,10
500104035,YouBike2.0_士林運動中心,士林區,2025-12-08 18:00:04,士商路1號(前),Shilin Dist,YouBike2.0_Shihlin Sport Center,No. 1， Shishang Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,30,13,25.08911,121.52154,16
500104036,YouBike2.0_陽明高中,士林區,2025-12-08 18:40:03,中正路510號(前),Shilin Dist,YouBike2.0_Yangming High School,No. 510， Zhongzheng Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,77,28,25.09164,121.51706,49
500104037,YouBike2.0_兒童新樂園,士林區,2025-12-08 18:00:04,承德路五段55號(旁公車亭),Shilin Dist,YouBike2.0_Taipei Children's Amusement Park,No. 55， Sec. 5， Chengde Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,23,1,25.09631,121.51449,22
500104038,YouBike2.0_臺北市立天文館,士林區,2025-12-08 17:50:04,基河路363號(前),Shilin Dist,YouBike2.0_Taipei Astronomical Museum,No. 363， Jihe Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,50,12,25.09598,121.51776,38
500104039,YouBike2.0_華聲公園,士林區,2025-12-08 18:00:04,華聲街17號(南側路側),Shilin Dist,YouBike2.0_Huasheng Park,No. 17， Huasheng St. (South),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,35,12,25.09619,121.5223,22
500104040,YouBike2.0_福林公園,士林區,2025-12-08 18:30:03,福林路/中山北路五段(東北側),Shilin Dist,YouBike2.0_Fulin Park,Sec. 5， Zhongshan N. Rd. (Northwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,25,24,25.09419,121.52833,1
500104041,YouBike2.0_捷運士林站(2號出口),士林區,2025-12-08 16:50:02,中山北路五段505巷44弄2號(對面),Shilin Dist,YouBike2.0_MRT Shilin Station (Exit 2),No. 2， Aly. 44， Ln. 505， Sec. 5， Zhongshan N. Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:50:02,2025-12-08,30,5,25.09343,121.52642,23
500104042,YouBike2.0_銘傳大學,士林區,2025-12-08 18:40:03,中山北路五段250號(銘傳大學對側),Shilin Dist,YouBike2.0_Ming Chuan University Taipei Campus,No. 250， Sec. 5， Zhongshan N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,26,6,25.08771,121.52677,19
500104043,YouBike2.0_士林高商,士林區,2025-12-08 18:00:04,士商路150號(校門旁),Shilin Dist,YouBike2.0_Shilin High School of Commerce,No. 150， Shishang Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,26,20,25.09435,121.51702,5
500104044,YouBike2.0_蘭雅公園,士林區,2025-12-08 18:50:05,忠誠路二段/忠誠路二段40巷(西南側),Shilin Dist,YouBike2.0_Lanya Park,Ln. 40， Sec. 2， Zhongcheng Rd. Intersection (Southwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,38,12,25.10991,121.53039,23
500104045,YouBike2.0_聯合醫院陽明院區,士林區,2025-12-08 18:07:16,雨聲街105號(南側),Shilin Dist,YouBike2.0_Taipei City Hospital Yangming Branch,No. 105， Yusheng St. (South),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:07:16,2025-12-08,25,13,25.10455,121.53195,12
500104046,YouBike2.0_捷運芝山站(1號出口),士林區,2025-12-08 18:59:15,福華路114號(對面),Shilin Dist,YouBike2.0_MRT Zhishan Sta. (Exit 1),No. 114， Fuhua Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:59:15,2025-12-08,35,0,25.10225,121.52286,34
500104047,YouBike2.0_至誠公園,士林區,2025-12-08 08:40:04,至誠路一段80號(對面),Shilin Dist,YouBike2.0_Zhicheng Park,No. 80， Sec. 1， Zhicheng Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 08:40:04,2025-12-08,20,16,25.10143,121.53585,4
500104048,YouBike2.0_原住民文化主題公園,士林區,2025-12-08 15:22:02,至善路二段280號(對面),Shilin Dist,YouBike2.0_Indigenous People's Park,No. 280， Sec. 2， Zhishan Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:22:02,2025-12-08,21,18,25.10113,121.55159,3
500104049,YouBike2.0_通河東街2段10巷口,士林區,2025-12-08 15:40:05,通河東街2段5號(對面),Shilin Dist,YouBike2.0_Ln. 10， Sec. 2， Tonghe E. St. Intersection,No. 5， Sec. 2， Tonghe E. St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:40:05,2025-12-08,15,2,25.09106,121.51502,12
500104050,YouBike2.0_梅林新村,士林區,2025-12-08 15:10:04,至善路一段/至善路一段138巷(北側),Shilin Dist,YouBike2.0_Meilin New Village,Sec. 1， Zhishan Rd & Ln. 138， Sec. 1， Zhishan Rd (North),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:10:04,2025-12-08,25,8,25.09755,121.54036,17
500104051,YouBike2.0_延平北中正路口,士林區,2025-12-08 18:40:03,中正路613號(對面),Shilin Dist,YouBike2.0_Yanping N. Rd & Zhongzheng Rd Intersection,No. 403， Zhongzheng Rd,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,30,20,25.08678,121.50948,9
500104052,YouBike2.0_重慶北路四段190巷口,士林區,2025-12-08 18:30:03,重慶北路四段198號(前),Shilin Dist,YouBike2.0_Ln. 190， Sec. 4， Chongqing N. Rd Intersection,No. 198， Sec. 4， Chongqing N. Rd,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,13,8,25.08505,121.51166,4
500104053,YouBike2.0_重慶北葫東街口,士林區,2025-12-08 08:10:20,重慶北路四段177號(前),Shilin Dist,YouBike2.0_Sec. 4， Chongqing N. Rd.& Hudong St Intersection,No. 177， Sec. 4， Chongqing N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 08:10:20,2025-12-08,15,1,25.08393,121.51169,14
500104054,YouBike2.0_葫蘆國小,士林區,2025-12-08 18:50:05,環河北路三段/葫蘆街(東北側),Shilin Dist,YouBike2.0_Hulu Elementary School,Sec. 3， Huanhe N. Rd & Hulu St. (Northeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,30,11,25.08254,121.5075,17
500104055,YouBike2.0_士林3號廣場,士林區,2025-12-08 18:50:05,中山北路六段81號(旁),Shilin Dist,YouBike2.0_Shilin Plaza,No. 81， Sec 6， Zhongshan N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,38,30,25.10459,121.52417,8
500104056,YouBike2.0_社正公園,士林區,2025-12-08 18:55:20,社中街39號(對面),Shilin Dist,YouBike2.0_Shezheng Park,No. 39， Shezhong St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:55:20,2025-12-08,15,1,25.08824,121.51054,10
500104057,YouBike2.0_社子國小,士林區,2025-12-08 18:19:16,延平北路六段258巷/社中街(南側),Shilin Dist,YouBike2.0_Shezi Elementary School,Ln. 258， Sec. 6， Yanping N. Rd.， Shilin Dist.& Shezhong St.(South),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:19:16,2025-12-08,11,10,25.09186,121.50292,0
500104058,YouBike2.0_社中街384巷口,士林區,2025-12-08 15:50:02,通河西街二段194號(對面),Shilin Dist,YouBike2.0_Ln. 384， Shezhong St Intersection,No. 194， Sec. 2， Tonghe W. St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:50:02,2025-12-08,24,22,25.09346,121.50376,2
500104059,YouBike2.0_忠誠路一段138號,士林區,2025-12-08 18:48:15,忠誠路一段138號(斜前方),Shilin Dist,YouBike2.0_No. 138， Sec. 1， Zhongcheng Rd,No. 138， Sec. 1， Zhongcheng Rd. (Diagonally across),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:48:15,2025-12-08,15,4,25.10641,121.52944,11
500104060,YouBike2.0_社子公園,士林區,2025-12-08 16:10:02,永平街20巷37弄/永平街20巷11弄(社子公園南側),Shilin Dist,YouBike2.0_Shezi Park,Aly. 37， Ln. 20， Yongping St & Aly. 11， Ln. 20， Yongping St Intersection.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:10:02,2025-12-08,31,3,25.0902,121.50622,28
500104061,YouBike2.0_國立故宮博物院,士林區,2025-12-08 14:40:04,力行街8號(對面),Shilin Dist,YouBike2.0_National Palace Museum,No. 8， Lixing St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:40:04,2025-12-08,27,12,25.09833,121.54788,15
500104062,YouBike2.0_泰北高中,士林區,2025-12-08 18:23:16,福林路240號(前),Shilin Dist,YouBike2.0_Taibei High School,No. 240， Fulin Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:23:16,2025-12-08,23,1,25.09763,121.53402,22
500104063,YouBike2.0_後港公園,士林區,2025-12-08 18:43:16,通河東街二段26號(旁公園),Shilin Dist,YouBike2.0_Hougang Park,No. 26， Sec. 2， Tonghe E. St. (Side),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:43:16,2025-12-08,15,7,25.09312,121.51419,8
500104064,YouBike2.0_重慶北路四段117號,士林區,2025-12-08 17:30:04,重慶北路四段117號(前),Shilin Dist,YouBike2.0_No. 117， Sec. 4， Chongqing N. Rd,No. 117， Sec. 4， Chongqing N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:30:04,2025-12-08,24,9,25.08279,121.51219,15
500104065,YouBike2.0_社子島島頭公園,士林區,2025-12-08 17:00:03,延平北路九段323號(後方堤外),Shilin Dist,YouBike2.0_Daotou Park,No. 323， Sec. 9， Yanping N. Rd. (Back),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,22,5,25.10893,121.46639,17
500104066,YouBike2.0_延平北路八段133巷口,士林區,2025-12-08 16:50:02,延平北路八段133巷42號(對面),Shilin Dist,YouBike2.0_Ln. 133， Sec. 8， Yanping N. Rd Intersection,No. 67， Ln. 133， Sec. 8， Yanping N. Rd Intersection. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:50:02,2025-12-08,22,5,25.10304,121.48297,16
500104067,YouBike2.0_坤天亭,士林區,2025-12-08 04:00:03,延平北路八段96巷15號(前),Shilin Dist,YouBike2.0_Kuntian Temple,No. 15， Ln. 96， Sec. 8， Yanping N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 04:00:03,2025-12-08,14,9,25.1064,121.4836,5
500104068,YouBike2.0_社子島濕地解說小築,士林區,2025-12-08 09:30:04,社子島濕地解說小築,Shilin Dist,YouBike2.0_Shezidao Wetlands Service Center,Shezidao Wetlands Service Center,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 09:30:04,2025-12-08,15,10,25.11314,121.48974,4
500104069,YouBike2.0_福安國中,士林區,2025-12-08 18:30:03,延平北路七段250號(前),Shilin Dist,YouBike2.0_Fu'an Junior High School,No. 250， Sec. 7， Yanping N. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,25,6,25.10261,121.48819,19
500104070,YouBike2.0_福安消防分隊,士林區,2025-12-08 18:50:05,延平北路七段42之7號(對面),Shilin Dist,YouBike2.0_Taipei City Fire Department of Fuan Station,No. 42-7， Sec. 7， Yanping N. Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,20,4,25.09669,121.49706,12
500104071,YouBike2.0_聖山綠地,士林區,2025-12-08 18:50:05,忠義街94號(旁),Shilin Dist,YouBike2.0_Shengshan Greens,No. 94， Zhongyi St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,15,11,25.10696,121.53234,4
500104072,YouBike2.0_芝山國小,士林區,2025-12-08 18:50:05,德行東路285號(德行東路283巷側人行道),Shilin Dist,YouBike2.0_Zhishan Elementary School,No. 285， Dexing E. Rd. (Ln. 283， Dexing E. Rd),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,38,29,25.11044,121.53595,9
500104073,YouBike2.0_士林新天地,士林區,2025-12-08 17:00:03,大南路325號前方,Shilin Dist,YouBike2.0_Shilin New Village,No.325， Danan Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,29,4,25.08899,121.51751,25
500104074,YouBike2.0_蘭雅國小,士林區,2025-12-08 18:50:05,礦溪街與中山北路六段195巷口,Shilin Dist,YouBike2.0_Lanya Elementary School,Huangsi St. & Ln. 195， Sec. 6， Jhongshan N. Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,30,7,25.10775,121.52312,23
500104075,YouBike2.0_中正基河路口,士林區,2025-12-08 18:50:05,中正路420號(基河路300巷),Shilin Dist,YouBike2.0_Jhongjheng Rd. & Jihe Rd. Intersection,No. 420， Jhongjheng Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,37,30,25.09382,121.51921,7
500104076,YouBike2.0_福林公園(福林路),士林區,2025-12-08 16:40:04,福林路15號(前),Shilin Dist,YouBike2.0_Fulin Park (Fulin Rd.),I862  No.15， Fulin Rd.(front),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:40:04,2025-12-08,47,15,25.09587,121.53123,29
